17041,FamilyQuestions,Is a hearing for modification of an order treated the same as a trial? Is a hearing for modification of an order treated the same as a trial? Can one party (petitioner) be questioned without the opportunity to question the defender?
17042,FamilyQuestions,"Question regarding my child recently diagnosed with apraxia by Hershey Medical Center specialist? My soon to be 3yo was recently diagnosed with apraxia by Hershey Medical Center specialist. His father and I have a shared week on week off custody order through York County (father's location) which does NOT designate either of us as primary parent.  I live in Fulton County Pa, which is where our child receives all his therapies, early headstart, early intervention, speech therapy, ot, pt,  primary doctors etc. he now is diagnosed with special needs and week to week custody with a man that will not meet child's needs is not an option. what kind of lawyer do I need and any names would be great that specialize in special needs child custody?"
17043,FamilyQuestions,If I rented a RV park space and place another RV trailer instead of the one I wrote on the rental agreement can the landlord evict me or refuse to renew my rental agreement? If I rented a RV park space and place another RV trailer instead of the one I wrote on the rental agreement can the landlord evict me or refuse to renew my rental agreement?
17044,CorporateQuestions,How to add officer to corporation? How do I add an officer to my corporation?
17045,CriminalQuestions,How to get my criminal record expunged so I can get a job? Hello Im trying to get my criminal record expunged so I can get a job.
17046,RealEstateQuestions,Can the owner lock the tenant out when rent is one month behind? Can the owner lock the tenant out when rent is one month behind?
17047,CorporateQuestions ContractQuestions,Can I resolve the partnership if my partner is not cooperating? I have a Partnership with a business.  He has not returned my phone calls and has been taking money out of the checking account without notifying me.  Can I resolve the partnership? Can I get my own DBA?  What can he do against me?
17048,ContractQuestions EmploymentQuestions,"Does contract bind me to stay with employer for period of time? If an employer makes you sign a contract to stay with them for a certain time, is it legally binding?"
17049,PrivacyQuestions,Is the medical practice legal? Is it legal for a doctor to make an insision then nab squeeze and prod at your cyst for half an hour before being unsuccesful? He then sewed me up & referred me to another practice without information about caring for the insision or without offering something for pain.
17050,FamilyQuestions,If I would like to file for divorce do I have to file in NY or can I file in PA? I've been a PA resident for 6 years. My wife is a resident of NY and has never lived in PA. I would like to file for divorce. Do I have to file in NY or can I file in PA? No children under 21 involved.
17051,EmploymentQuestions,Need lawyer for employer violating 29 CFR 785.19. What can you do when your employer violates 29 CFR 785.19 and the only lawyer you can find that practices in federal court won't take your case because you can support your family?
17052,FamilyQuestions,Do you have standard docs for a will or trust? None
17053,FamilyQuestions,If I want to sign my rights over for a child do i still pay child support? If I want to sign my rights over for a child do i still pay child support?
17054,RealEstateQuestions,"Question regarding going to court for an eviction? If I went to court for an eviction, and made an agreement to pay and move out by a certain date, and now can't move for that date, what happens now?"
17055,ConsumerQuestions,"If I had an attorney file chapter 7 and I think it was a mistake, how can I get the filing dismissed? If I had an attorney file chapter 7 and I think it was a mistake, how can I get the filing dismissed?"
17056,FamilyQuestions,"Can I legally move out of my mothers house at eighteen? In the state of Kentucky, can I legally move out of my mothers house at eighteen? I have a place to stay and I also have a job. She is very verbally abusive, and she is very controlling."
17057,FamilyQuestions,How do I go about getting the papers drawn up if the father wants to relinquish his rights to my unborn baby? The father wants to relinquish his rights to my unborn baby. How do I go about getting the papers drawn up?
17058,CorporateQuestions,"If I allowed a 20 year old man with a learner&#39;s permit, who stated he had driving experience, to drive my car, is he responsible for the damages to my car after he totaled it? If I allowed a 20 year old man with a learner's permit, who stated he had driving experience, to drive my car, is he responsible for the damages to my car after he totaled it?"
17059,EmploymentQuestions,After 2 days I quit the other job. Do I need to tell unemployment? I had my hours reduced a few weeks ago by my company.  I put in an unemployment claim then accepted another job.  After 2 days I quit the other job.  Do I need to tell unemployment?
17060,CorporateQuestions EmploymentQuestions,Can I legally request not to work with someone if hired? Do I LEGALLY have the right to request to not work with someone if they are hired?The person in question stole my identity several years back.
17061,CriminalQuestions,"If I own a rental property and the tenant was arrested, Can I enter the property to check condition? If I own a rental property and the tenant was arrested, Can I enter the property to check condition?"
17062,FamilyQuestions,"Can I refuse to let the father take the child for visitation if he has no place to live? Can I refuse to let my babies father to take the child for visitation if he has no place to live, does not pay child support, has no phone, and can't drive?"
17063,GovernmentQuestions,Can I take my son out of school for 6 weeks if I have an emergency trip to Europe and my mother is very sick? My son is in first grade and I have to go on an emergency trip to Europe for six weeks. My mother is very sick and needs to have heart surgery. The doctors don't know if she'll survive the surgery. Can I take my son out of school for 6 weeks?
17064,EmploymentQuestions,What do I do if I have trouble with my legs and I stand for 8 hours but it's a hazard to have a stool? I have trouble with my legs and I stand for 8 hours. They tell me at work it's a hazard to have a stool. What do I do?
17065,RealEstateQuestions,"If  I have a tenant evicted, what happens to the possessions left in the property?"
17066,ContractQuestions RealEstateQuestions,I live in Salt Lake City Utah. I leased a fully furnished condo and my lease expires in June of 2012. The property was foreclosed on and now owned by Freddie Mac. The previous owners want to rent me the furnishings for $400 per month. Who does the furnishings belong to?
17067,FamilyQuestions,Can I have the marriage annulled if I got married on April 2012? I got married on 4-23-12 in Indiana and i want to know if I can have the marriage annulled.
17068,EmploymentQuestions,How many breaks do you get with an 8 hour shift? How many breaks do you get with an 8 hour shift?
17069,RealEstateQuestions,Do I have to pay my attorney if he fails to file a timely petition that causes me to lose the case? Do I have to pay my attorney if he fails to file a timely petition that causes me to lose the case?
17070,RealEstateQuestions,What are my rights as a tenant with maintenance issues? What are my rights as a tenant regarding problems with noises and fumes that smell like there coming from the furnace and noises in the bedroom walls?  I've addressed this problem numerous times with maintenance. I now have symptoms of carbon monoxide poisoning and going to the emergency to have blood work checked since I'm really feeling terrible.
17071,FamilyQuestions,"Not agreed the no fault marriage, do I need to respond? When you are served with divorce papers, and you do not agree the no fault marriage is unequiviocally broken, do I need to RESPOND that I do not agree and if so, HOW exactly?"
17072,FamilyQuestions,"Can my brother exclude me when my mother died and left no will? My mother died last month and left no will. She has 3 grown children and the fighting has started already. My brother got to an attorney before I did and was named executor of estate. He states that he will do all he can to exclude me from any moneys made. My husband has basically supported my mother for the last 4 years, sending her money every month, paying for any repairs on her car, buying groceries etc. Can he exclude me? I live in Atlanta and anytime my mother had doctor appointments or was sick I was the one that went home to help her. My brother had little to do with my mother while she was alive and he lived in the same town as her."
17073,CorporateQuestions,"Advantageous to register an LLC in the name of the website? A friend and I are starting a website, would it be more advantageous for us to register an LLC in the name of the website, or register it under an umbrella LLC? We have an umbrella LLC name which will be different from said website name. We're wondering what is most advantageous to do."
17074,FamilyQuestions,What are the steps for me to be able to get temporary custody of my sister&#39;s children? My sister lives in the state of Michigan. Her 3 children were taken away today by the State. I live in Florida. What are the steps for me to be able to get temporary custody of the children?
17075,CriminalQuestions GovernmentQuestions FamilyQuestions PrivacyQuestions,Can I sue someone if they taped my telephone conversation without my knowledge? In New York state can I sue someone if they taped my telephone conversation without my knowledge and threatens to use it against me in family court?
17076,EmploymentQuestions,Legal for owner to make an employee transport trash in their own personal vehicle? is it legal for a store owner to make an employee transport trash containing fish poultry and other possibly bacteria infested materials from one location to another in their own personal vehicle? If not what is the law that states that it is illegal
17077,RealEstateQuestions,Can a non licensed assistant call expired &amp; set appointments for the broker like a telemarketer? Can a non licensed person/assistant call expired's and f.s.b.o.'s and set appointments for the salesperson/broker like a telemarketer?
17078,FamilyQuestions,I recently stopped my husband from talking to the kids when I discovered he was conversing with them only to find out what and who I was doing stuff with. Is this Illegal for me to do if it's protecting my children from being put into the middle of a situation they shouldn't be put in the middle of?
17079,FinancialQuestions,Allowed in Canada to add a former employer&#39;s wages via grossing up the amount for a reimbursed trip? We have a former employee who prior to being terminated was reimbursed for a trip that he was unable to take. We would like to add this to his wages via grossing up the amount and the company paying the taxes for them.  Is this allowed in Canada?
17080,FamilyQuestions,Question regarding a judge's order for supervised visits? i have a judge's order for  supervised visits. the kids lawyer says i can facebook and text my kids if they initiate the conversation. The kids lawyer and my ex's lawyer agreed to this and told me it was ok. Will i get into trouble from the judge if i do as the kids lawyer says i can?
17081,FamilyQuestions,How can my friend get a job with no SSN and has an F-1 student visa? My friend has an F-1 student visa and would like to get a job to earn money. How can he get a job with no SSN? I have an LLC and would hire him to do internet development no problem. I can't at this moment but would If I could.
17082,CorporateQuestions ContractQuestions FinancialQuestions,"I made a $3000.00 investment with a ""friend"" 2 years ago in the new sports arena in Guadalajara, Mexico. I need to find out if any profit was made or not. Can you help?"
17083,CorporateQuestions,"Any legal document to protect the company if there are free testings for Malta and beer? I work for a market survey company. If we do a free testing for Malta and beer inside of a supermarket and bar, do we need any legal release or document to protect the company? The products are commercial products already approved by the government department, that you can find and buy at any store"
17084,FamilyQuestions,When can a landlord lock you out? When can a landlord lock you out?
17085,CriminalQuestions,Do I need to have a judge or a jury decide for me when it comes to assault and battery? Do I need to have a judge or a jury decide for me when it comes to assault and battery?
17086,EmploymentQuestions ,Can employees be made to empty pockets before breaks and end of shift? Is it legal for an employer to make employees empty their pockets before breaks and at the end of their shift?
17087,FamilyQuestions,"What is the best way to pursue a divorce when I can't prove my husband's infidelity and he financially supports me? I would like to divorce my husband but I am a homemaker and have no income other than his to pay a lawyer. My husband moved out on my children and I last March in order to pursue a relationship with another woman. However, I have absolutely no legal proof of his infidelity. My husband makes a very good living and pays me $500 every two weeks for the support of our mutual 2 year old son and has allowed me to keep the vehicle we purchased together a short time before he moved out. I would like to continue to keep this support amount and the car but would like my husband to be required to make the payment on the car as I have no income. What is the best way for me to pursue this divorce?"
17088,FamilyQuestions,Is there a way to gift an auto to a needy person? Is there a way to gift an auto to a needy person that you know (not a gifting center) and get a tax deduction?
17089,EmploymentQuestions,When fired do you always get paid in full? When fired do you always get paid in full?
17090,CaliforniaQuestions CriminalQuestions,"How to get misdemeanor traffic arrest expunged and sealed? I was arrested for Misdemeanor Traffic Violation in January 2008 in Barstow, CA. I was not convicted, but plead Nolo to decreased charges of 2 counts Infraction, paying a hefty fine. The Misdemeanor was dismissed. Since then I have never been arrested. How can I get this arrest expunged and sealed?"
17091,CorporateQuestions ContractQuestions,"Is it recruiting if someone read what I posted on my FB page that my company was hiring lots of positions? After I quit a company, a former friend at that company applied for a position with my new company.  He contacted me to ask about the new company and I told him all the reasons I loved it.  He applied through the online website, interviewed with people other than myself and was hired.  Now my former company is saying I recruited him, and violated my non solicitation agreement.  Did I recruit him?  He heard about the opening because I posted on my FB page that my company was hiring lots of positions. Is that recruiting?"
17092,FamilyQuestions,Use a temporary guardianship form to get my nephew his permit due to his parents being out of state? Can I use a temporary guardianship form to get my 17-year-old nephew his learner's permit In Allentown Pennsylvania  due to his parents being Out of state?
17093,FamilyQuestions,Can a grandparent file for monthly visitation rights? Can a grandparent file for monthly visitation rights?
17094,FamilyQuestions,"Would the legal jurisdiction be in CA where the father lives if daughter resides in MI with stepfather? Father lives in California, mother just died in Michigan. Daughter is 17 1/2 lives in Michigan and the Stepfather is suing for guardianship in Michigan. Would the legal jurisdiction be in California where the father lives?"
17095,EmploymentQuestions,Does an employer have the right to harass you after hours? Does an employer have the right to harass you after hours?
17096,CorporateQuestions CriminalQuestions EmploymentQuestions LitigationLawQuestions,"Does newly installed hydraulic lift need to be inspected and load tested? When a company installs a new hydraulic lift, does it need to be inspected and load tested?  and can they put the hydraulic line on top of concrete with a thin metal cover over it or do they need to recess the hydraulic line?"
17097,FamilyQuestions,Is a divorce valid if the spouses did not sign the section acknowledging the nature of the action even though the judged signed off on it? I filed for divorce in Mississippi. My husband and I did not sign the section stating we understood. We did not appear in court. The judge signed off on the divorce. It was uncontested. Are we divorced since all of it was not signed by us and notarized?
17098,FamilyQuestions,Can I move out of state without going to court or should I go to court and get custody of my son first? I live in Florida. My son is 10 months old and the father has not seen him sense he was a month old nor has had no contact with him. There is no court order of any kind. I want to know if i can move out of state to Kentucky without getting into trouble with the father or the courts? The father has several charges of drugs and domestic violence and he fled Ohio with him still on probation. He has 3 other children in Ohio that he hasn't seen in 2 years. He has a no contact order in Ohio for the other 3 kids. What should i do? Can i move out of state without going to court or should i go to court and get custody of my son first?
17099,CorporateQuestions FamilyQuestions RealEstateQuestions FinancialQuestions,Can father give me house considered asset in corporation? Can my father give me a house that is considered an asset in his corporation? Or would the property have to be given as shares in the company?
17100,TechnologyQuestions,"Issues with assigning software licensing agreement to acquirer? I am negotiating a software licensing agreement as a licensee where my company is only using software for internal processing purposes only.  However, our company is in the process of being acquired and the acquiring company wants to be able to use it when the acquisition is complete.  Are there any issues with assigning the agreement to the acquiring company?"
17101,FamilyQuestions,"Can I file from out of state if I'm the only surviving child of my late mother? My mother died in May. I got notice from Teacher Retirement of Texas after notifying of her death that there are benefits payable from her account and asking for proof of heir ship to settle. She was 96 and left no estate or property. I am the only surviving child and have POA and executor status. They state that the document must be obtained from Probate Court. There is no other property and a small insurance policy has been paid. No claims from creditors still out. I live out of state in Georgia, am 70 years old and travel is very difficult. She died in Bexar Co Texas. What are my options? Can I file from out of state and with who? Where do I get the required forms. Thanks.  Erin Wertenberger"
17102,EmploymentQuestions,If my job position is eliminated do I have to take what is open or can I refuse? If my job position is eliminated do I have to take what is open or can I refuse?
17103,FamilyQuestions,"In the state of Colorado, can a paternity test be used to change a child's last name from the man's who is not the father to the mother's last name? In the state of Colorado, can a paternity test be used to change a child's last name from the man's who is not the father to the mother's last name? The man and mother were married for 8 years but are now divorced."
17104,RealEstateQuestions,"Neighbor builds deck hanging over property line. A neighbor of ours has built a small building with a deck. The deck overhangs our property line by about 4 feet or so. Is it possible, or feasible to make up a paper saying that it is OK with us for it to be there for now, but that we are NOT deeding property or anything like that?"
17105,LitigationLawQuestions IntellectualPropertyQuestions,Lawyer files motion to withdraw as counsel before upcoming deadlines. What do I do if my lawyer filed a motion to withdraw as a counsel last week? According to the TTAB upcoming deadlines in the cases we are suppose to produce Expert Disclosures and Discovery closes next week.
17106,FamilyQuestions,"If you and your child&#39;s father were never married but he signed certificate, do I have to file for full custody? If you and your child's father were never married but he signed the birth certificate, do I have to file for full custody?"
17107,CaliforniaQuestions EmploymentQuestions,Am I responsible for warranties issued on items I repaired once I have seperated from a company. No contracts or articles of employment were ever signed. I never personally endorsed any of said warranties in writing. I am now being harrassed by the owner of said company regarding customers items. None
17108,FamilyQuestions,Do I need a lawyer to sue my son for money I loaned him? Do I need a lawyer to sue my son for money I loaned him? It has been four months now and I haven't heard a thing about when he will start paying me back.
17109,RealEstateQuestions,How do you get out of a time share? How do you get out of a time share?
17110,FamilyQuestions,Do I get to claim both children? My ex-wife moved out of state Feb 15th of last year and I had both of our kids. I am planning on claiming them on my taxes.  Prior to her move we did a week on week off arrangement with the kids so we both had them equal time thus we both claimed one of the children.  No problem no worries.  Well she thought she could claim one of the children again so I explained the custodial parent gets to claim.  She thinks our original court document covers her because it says we will each claim one child but it also says we will take the kids a week on week off so therefore I say it doesn't matter because she moved out of state so its no longer accurate so claiming one each doesn't apply either.   Do I get to claim both children?
17111,ConsumerQuestions,What to do if we bought a car in April and haven&#39;t received the title yet in order to get our license plates? What to do if we bought a car in April and haven't received the title yet in order to get our license plates?
17112,IntellectualPropertyQuestions TechnologyQuestions,"What are the legal rights of consumers vs. rightsholders concerning MP3 ""mix tapes"" (i.e. a single MP3 file containing several songs transitioning one into the next).  How does this compare with ""old school"" mix tapes on cassette that everyone created and shared in the 80s?"
17113,FamilyQuestions,If my kid&#39;s father has not seen them in three years does he still have rights? If my kid's father has not seen them in three years does he still have rights?
17114,FamilyQuestions,Can my social worker forcefully send me out of the country? Can my social worker forcefully send me out of the country?
17115,FamilyQuestions,Is there a way I can get my original birth certificate that shows my biological father? I live in Los Angeles. My mother left my birth father and remarried. I was later adopted by my stepfather. My birth certificate was changed to show  my stepfather as my birth father. Is there a way I can get my original birth certificate that shows my biological father? I was born in Los Angeles. My birth father is deceased.
17116,IntellectualPropertyQuestions TechnologyQuestions,"Does trademark infringement depend on who publicly launches URL first? If squatter has a .com URL on with no public usage of the name and I buy a similar URL (e.g. with hyphens) and launch it immediately, can a .com owner come after me for trademark infringement? Or is it a matter of who PUBLICLY launches a service with that name first?"
17117,FamilyQuestions,"If I received a summons from my ex for &#39;contempt,&#39; am I obligated to pay him prior to that time? I received a summons to appear in court in one week for 'contempt' - my ex-husband is trying to collect back payments from me for health insurance he claims I owe him from 2003 to 2005.  Our divorce became final in 2005 - am I obligated to pay him prior to that time?"
17118,FamilyQuestions,what are the steps for me gaining temporary custody of my grandchild? I would like to know what are the steps for me gaining temporary custody of my grandchild. She lives in Nevada and I am currently living in Atlanta. My grandchild parents are in agreement with me gaining temporary custody.
17119,CriminalQuestions,Are propane noise cannons illegal in Atlanta? Are propane noise cannons illegal in Atlanta?
17120,EmploymentQuestions,if an employee works 8-10 hours per day is he/she entitled to a 15 minute break? if an employee works 8-10 hours per day is he/she entitled to a 15 minute break?
17121,EmploymentQuestions,How to report workplace bullying and slander? How to report workplace bullying and slander?
17122,FamilyQuestions,Am I divorced if my husband was granted one but never filed the papers? If my husband was granted a divorce but never filed the papers with the court what does that mean? Are we divorced or not? It has been over five years.
17123,CorporateQuestions ContractQuestions,"Can courts request money back even from an LLC? I am creditor and have a signed PROMISSORY NOTE-GUARANTY with collateral of LLC. I assume this is a Secured note.The person filed Chapter 7.  She gave me (surrendered)what collateral she had after I served her cease and desist, she was selling collateral.  I started selling collateral to get money back.  Now getting order from Bankruptcy court to pay them amount she told them she gave me, but what I have collected is not even 30 cents on the $.  Can courts do this and request money back and even if LLC. Telling me transfer is voidable by the trustee pursuant to 11USC 547 (b).  I took possession of a portion of collateral about 60 days before she file chapter 7. Do documents prove I have rights to this collateral?"
17124,FamilyQuestions,File for divorce in another state if the paperwork has been submitted in another state? Can I file for divorce in another state if the paperwork has already been submitted in another state?
17125,FamilyQuestions,How does joint custody work with a two year old? How does joint custody work with a two year old? Does the child live with one parent half the year and then the other parent for the other 6 months?
17126,EmploymentQuestions,How many days does a hotel keep unclaimed belongings? How many days does a hotel have to keep guest belongings that aren't claimed under California Law?
17127,FamilyQuestions,What can I do if the mother of my child won't let me see him? I have a four year old son which I haven't seen I the past few years because my son's mother won't let me see him. What can I do?
17128,EmploymentQuestions,Are we responsible to purchase a different outfit to work on those two days? I work in a restaurant and as a promotion for a new menu we are required to wear a different outfit on Fri and Sat only.  Are we responsible to purchase a different outfit to work on those two days? We are given a shirt for the other days but we have to purchase pants and shoes.
17129,FamilyQuestions,How easy will it be that I live in AR and my ex is in Utah when we have no children or shared property? I've been married 10 years this passed August with no children or shared property. How easy will it be now that I live in Arkansas and my ex is in Utah?
17130,FamilyQuestions,"Is there a limit to the amount of hours a factory can work an employee per day? Is there a limit to the amount of hours a factory in KY can work an employee per/day,  per/wk or per/month?"
17131,FamilyQuestions,Can you get a pro bono lawyer in Florida if you are not a resident of the state? Can you get a pro bono lawyer in Florida if you are not a resident of the state?
17132,CorporateQuestions ContractQuestions,If I signed a contract for pest service and accepted the first service do i still have 3 days to cancel? If I signed a contract for pest service and accepted the first service do I still have 3 days to cancel?
17133,FamilyQuestions,"If a custodial parent dies does the surviving parent get automatic custody? If a custodial parent dies does the surviving parent get automatic custody? What if the custodial parent left a will that says he wants custody to go to someone else, does surviving parent still get custody?"
17134,EmploymentQuestions,"What to do if My husband&#39;s ex-boss is discussing the reason he was terminated with other people? My husband's ex-boss is discussing the reason he was terminated from the company with other people from the job and even threatening them with termination if they tell my husband what he said. To make matters worse, he's lying about the reason. Is there some kind of legal action we can take."
17135,RealEstateQuestions,"How to recover unpaid rent after tenant moves out? I am a landlord in Illinois. My tenant failed to pay rent and was issued a five day notice. She moved within the five days and I did not have to proceed with the eviction process. However, she still owes 2.5 months rent. How can I recover the unpaid rent?"
17136,FinancialQuestions,"What does voluntary dismissal of continuing writ of garnishment mean? I live in Florida and after jumping through hoops, I got a notice of voluntary dismissal of continuing writ of garnishment. What does this mean? Are they going to try other ways to get money?"
17137,FamilyQuestions,Question regarding a custody battle between my boyfriend and his ex-mother-in-law? My boyfriend and his ex-mother-in-law are involved in a custody dispute with him being awarded temporary full custody of the kids. Twice now when she drops the boys off after her weekend visit the cops have been called. She also says she contacted DCF and the police about a bruise on one of the kids that we have no idea how it has happened. My question is can i file a restraining order against her for me and my 3 kids so that she cannot come near me or my kids. I do not want my kids exposed to her verbally abusive person.
17138,FamilyQuestions,"What steps should I be taking to protect myself and my home after my wife left me? My wife of 23 years left me and took the kids, the dogs and moved to a rental property. I had just made many repairs to and I would like to know what steps I should be taking to protect myself and my home?"
17139,RealEstateQuestions,Can I get my name on the tittle without having to go through another purchase? A few years ago I was foreclosed on. I needed to move so I purchased a house in my aunt's name. Her name is the only one on the mortgage. Can I get my name on the tittle without having to go through another purchase?
17140,IntellectualPropertyQuestions,"Can I make non-proft web-series based on copyrighted show universe? If a television show is copyrighted, would I be allowed to make a web-series based off the shows universe so long as I don't draw a profit from it?"
17141,RealEstateQuestions,Question regarding buying my home in New Jersey in July 2010 at an as is auction? I bought my home in new jersey in July 2010 at an as is auction. When I bought the property there was an insurance policy on Tue under ground storage tank and my wife thought she paid the premium but didn't. We were never notified by the insurance company or prior owner that it was up for renewal. I had to remigrate 320 tons of contaminated soil from the property this week. Am I solely responsible for this?
17142,FamilyQuestions,"What are my rights as a residential parent with the father's income double mine? My daughter is now living with her father more than with me. It is 19 days at her dads, 11 days with me. Father wants support terminated, judge agreed at hearing. I disagreed. I am still residential parent and his income in double mine. What are my rights?"
17143,FamilyQuestions,"If a judge in Mississippi says that they are ready to sign off on a case after the last court hearing, how long do the law allow give that judge to sign off on the case? If a judge in Mississippi says that they are ready to sign off on a case after the last court hearing, how long do the law allow give that judge to sign off on the case?"
17144,EmploymentQuestions,Legal for my work schedule to have no days off in a month? My work schedule for this month has left me with no days off. I work for an assisted living facility and do in home care which means I have no scheduled breaks either. I want to know if this is legal?
17145,ContractQuestions RealEstateQuestions,"My boyfriend and I moved in together and have been splitting the rent. I&#39;ve paid but without my knowledge from him or the property mgt co, rent for 2 months went unpaid. I never got a vacate notice or a phone call. What are my options and how do I protect my credit?"
17146,EmploymentQuestions,"If my husband files a grievance with the employer&#39;s HR Dept about the dept manager, can he be fired? My husband is being harassed and accused of sub-standard job performance, but no instances can be documented or substantiated. He is just being told he's doing everything wrong.  He was told yesterday by the dept manager who has been harassing and creating a hostile environment that by 6/25 he needs to come up with a 5-point plan for performance improvement or tender his resignation.  Can he be forced to resign? He feels this is being demanded to avoid having to pay unemployment.  If he files a grievance against this person with the employer's Human Resources Dept can he be punished/fired during the grievance process?  He's pretty sure none of the complaints against him have been reported to HR and wants the chance to give his side."
17147,EmploymentQuestions,Can a company put you on final corrective for telling them you will not go to another department? Can a company put you on final corrective for telling them you will not go to another department in the store that you do not get paid extra for?
17148,FamilyQuestions,"Will letter uphold in court? My husband has been on unemployment for a year and three months now, we have 3 daughters and he has a son that he was paying child support for. They are taking almost $500 a month, and we are barely getting by financially. His son's mom signed a letter saying she agrees to let him off of child support as long as he buys what his son needs. Will this hold up in court?"
17149,EmploymentQuestions,Is it legal to wait until the day after the dated paycheck to hand it out to the employee? Is it legal to wait until the day after the dated paycheck to hand it out to the employee?
17150,FamilyQuestions,Will my husband be able to return home after a retraining order has been lifted? Will my husband be able to return home after a retraining order has been lifted? His lawyer doesn't want him returning until the next court date. Nov 16th. Is this common? the charges are for domestic violence
17151,EmploymentQuestions,Is it a law in New York state that employees paid an hourly wage must be paid weekly regardless where the home office or corporate office is located? Is it a law in New York state that employees paid an hourly wage must be paid weekly regardless where the home office or corporate office is located?
17152,FamilyQuestions,"For writ of bodily attachment of not paying child support, can the writ be removed by filing bankruptcy? if you have a writ of bodily attachment for not paying child support and alimony and jewelry can the writ be removed by filing for bankruptcy?"
17153,FamilyQuestions,What can I do to stay out of jail if I have a court date dealing with $3000.00 in back child support? I have a court date 8-17-12 dealing with $3000.00 in back child support which I owe.I've started a new job and have approx.$500.00 to give the court. What can I do to stay out of jail?
17154,FamilyQuestions,As a parent are we allowed to see bus videos? As a parent are we allowed to see bus videos?
17155,ConsumerQuestions,Question regarding being served with a summons and went to court against a credit card debt company? I have been served with a summons and went to court against a credit card debt buying company. So far I have seen a list of charges with a total amount and anaffidavit documentsteering of knowledge of a contract and an account number. I have ask repeatedly for a copy of the original contract and received nothing. I reside in Michigan the original company was in MA. I can not seem to find specific requirements for collectors for this type of suit. I know there must be some.
17156,FamilyQuestions,"What can I do to enforce my late mother&#39;s wishes when my family is threatening me? My mother recently passed away and I'm her Executor and Have POA over all aspects of her life, financial, banking, and collecting debts. Now my family is threatening me as I kept my Mother's remains and my family is threatening me. What can I do to enforce her wishes?"
17157,FinancialQuestions,"Legal for a public school to charge the community to park in their lot to attend a game to raise money? Is it legal for a public school, which is paid for by the public in taxes, to charge the community $5.00 to park in their school parking lot to attend a football game in order to raise money for the pep squad?"
17158,RealEstateQuestions,If I buy a house that has 2 mortgages on it and pay off the primary lender what happens to the 2nd motrgage holder? If I buy a house that has 2 mortgages on it and pay off the primary lender what happens to the 2nd mortgage holder?
17159,ImmigrationQuestions,What type of visa do I need to work in the US for multiple employers? What type of visa do I need to work in the US for multiple employers?
17160,CorporateQuestions FinancialQuestions,"Which course of action can we take if a client stopped paying for services? We are a small Lawn/Landscape corp. business. We have a client (he is also a landscaper, whom we provided services to his clients) that stopped paying last year for services provided in 2010, he still owes us a little over $10,000. What course of action can we take? We currently have his account in collection with Transworld Systems which he seems to be ignoring. We've been told by a local attorney that since that account is in a business name not the individuals, chances are very slim to collect?"
17161,FamilyQuestions,Involved in a divorce where my someday ex has an order for child support? i am involved in a divorce where my someday ex has an order for child support that I pay cause of our daughter and now has moved quit paying her lawyer using my insurance. I need to know what I can do to finish this . I feel like the lawyers are taking advantage of the situation to make more money and I am ready to complain to the bar if I cant get an answer to end this. Please help me.
17162,EmploymentQuestions,"Does our short-time temporary worker paid for holidays? We have a short time temporary worker, paid hourly.  Does he get paid for holidays?"
17163,EmploymentQuestions LitigationLawQuestions,Company rejected me due to mother of child working there. Can I sue a company if they don't hire me because the mother of my child works for them?
17164,CriminalQuestions,Can I sue the town for being shot on the streets? Can I sue the town for being shot on the streets?
17165,EmploymentQuestions,"If I quit my job, will my former employer pay me my vacation pay due to me? I live in Peoria, Il. If I quit my job, will my former employer pay me my vacation pay due to me? I earned 4 wks paid from last year."
17166,FamilyQuestions,"Oral Power Of Attorney Hi. I signed some health documents for my mother with her permission and I signed her name, not mine. Would this power of attorney form be binding in the State of Florida?"
17167,ConsumerQuestions,"if someone gives you an endorsed check and you deposit into  account and keep it, is that illegal? Question...if someone gives you an endorsed check and you deposit into  account and keep it, is that illegal?"
17168,FamilyQuestions,How quickly can I get court-ordered paternity test? My parents are kicking me out so I have to move to England in 3weeks. The father of my unborn child decided today that he was not the father and refuses to take a paternity test. How fast can i get a court ordered paternity test in Virginia?
17169,CriminalQuestions,"Need advise on how to handle hosting liability?  We are a 501.3c and our reunion is coming up.  We have hosted all the alcohol free for years.  Now, I am a Board Member and concerned at the liabilty againist us if someone gets hit in the parking lot or falls off the balcony drunk.  Should we have a cash bar?  Would that help since our reunion is at a Hotel in San Diego. Also, these are retired and some active duty military members.  If there is ever an incident we would not be able to meet on base again and I am sure it would hit the papers. What is the safest way for the Association? We have a large amount about $100,000 in our account which would be gone if we got sued. Please advise."
17170,FamilyQuestions,Can the custodial parent move a 12-year-old child out of state without  the other parents consent? Can the custodial parent move a 12-year-old child out of state without  the other parents consent?
17171,FamilyQuestions,Am I eligible for widows pension benefits at age 41? Am I eligible for widows pension benefits at age 41?
17172,RealEstateQuestions,How do I get my name off their list if I filed bankruptcy 12 years ago and my credit has been good? I filed for bankruptcy 12 years ago and my credit has been great ever since. They still have my name on their list that I went bankrupt. How do I get my name off their list?
17173,EmploymentQuestions,Can my employer force me to use my vacation days on a holiday so they don&#39;t have to pay me holiday pay? Can my employer force me to use one of my vacation days on a holiday so they don't have to pay me holiday pay?
